成绩序号	玩家名字	铺面ID	RANK状态	完成状态	原分数	原pp	新分数	新pp
139	arily	0	-1	True	4773090	0.0	4773090	0
140	秘制小汉堡	0	-1	False	849884	0.0	849884	0
141	Inazuma永遠的神	0	-1	False	10364585	0.0	10364585	0
142	Inazuma永遠的神	899732	2	False	3854740	0.0	3854740	0
143	Inazuma永遠的神	899732	2	True	4986630	341.638	4986630	341.6382141113281
144	Inazuma永遠的神	0	-1	True	1917532	0.0	1917532	0
145	Yuans	722844	5	True	10	0.0	10	0
146	Inazuma永遠的神	1183810	2	False	4931159	0.0	4931159	0
147	秘制小汉堡	0	-1	True	994038	0.0	994038	0
148	Inazuma永遠的神	1183810	2	False	7658742	0.0	7658742	0
149	一起打饭	0	-1	True	4875052	0.0	4875052	0
150	Inazuma永遠的神	1619564	2	False	2398096	0.0	2398096	0
151	秘制小汉堡	1091249	2	False	848995	0.0	848995	0
152	一起打饭	0	-1	False	1085830	0.0	1085830	0
153	Inazuma永遠的神	0	-1	True	4063818	0.0	4063818	0
154	我去要饭	0	-1	False	11278410	0.0	11278410	0
155	My angel arily	0	-1	True	4822736	0.0	4822736	0
156	一起打饭	0	-1	True	1949330	0.0	1949330	0
157	秘制小汉堡	1091249	2	False	771945	0.0	771945	0
158	My angel arily	0	-1	False	3897389	0.0	3897389	0
159	arily	0	-1	True	3041265	0.0	3041265	0
160	一起打饭	1829038	2	True	574446	63.6394	574446	63.639373779296875
161	Inazuma永遠的神	1401254	2	True	4387670	399.887	4387670	399.88714599609375
163	arily	2020258	2	False	433619	0.0	433619	0
164	秘制小汉堡	0	-1	True	5202530	0.0	5202530	0
165	一起打饭	1916880	2	True	3577360	121.272	3577360	121.27235412597656
166	arily	2020258	2	False	312004	0.0	312004	0
167	Inazuma永遠的神	808848	2	False	5928342	0.0	5928342	0
168	arily	2020258	2	False	314400	0.0	314400	0
169	arily	2020258	2	False	416908	0.0	416908	0
170	Inazuma永遠的神	2020258	2	True	308860	236.734	308860	236.73440551757812
171	我去要饭	0	-1	True	6726662	0.0	6726662	0
172	Yuans	0	-1	True	1239490	0.0	1239490	0
173	arily	2020258	2	True	558629	371.79	558629	371.79010009765625
174	arily	2020258	2	False	509919	0.0	509919	0
175	秘制小汉堡	0	-1	False	1705474	0.0	1705474	0
176	Inazuma永遠的神	1956123	2	True	2186287	270.33	2186287	270.3297119140625
177	秘制小汉堡	0	-1	True	3031696	0.0	3031696	0
178	秘制小汉堡	0	-1	False	726584	0.0	726584	0
179	Inazuma永遠的神	0	-1	True	3743590	0.0	3743590	0
180	秘制小汉堡	0	-1	False	625230	0.0	625230	0
181	Inazuma永遠的神	569636	2	True	5029179	273.027	5029179	273.02734375
182	秘制小汉堡	954692	2	False	807255	0.0	807255	0
183	Inazuma永遠的神	0	-1	True	4070406	0.0	4070406	0
184	秘制小汉堡	954692	2	False	912180	0.0	912180	0
185	arily	1783813	2	True	1180838	197.421	1180838	197.4214324951172
186	arily	0	-1	True	3952756	0.0	3952756	0
187	Inazuma永遠的神	0	-1	True	2167678	0.0	2167678	0
188	你 也 要 过 饭 ？	0	-1	True	23308040	0.0	23308040	0
189	Inazuma永遠的神	0	-1	False	1258543	0.0	1258543	0
190	Inazuma永遠的神	0	-1	True	1678820	0.0	1678820	0
191	Inazuma永遠的神	2102287	2	True	494908	286.058	494908	286.0579833984375
192	nevotarks	0	-1	True	38938	0.0	38938	0
193	FcEazy	1059894	2	True	3282836	315.004	3282836	315.00433349609375
194	你 也 要 过 饭 ？	0	-1	True	20338420	0.0	20338420	0
195	你 也 要 过 饭 ？	0	-1	True	5077250	0.0	5077250	0
196	秘制小汉堡	0	-1	False	458705	0.0	458705	0
197	你 也 要 过 饭 ？	0	-1	True	14265856	0.0	14265856	0
198	My angel arily	0	-1	False	939342	0.0	939342	0
199	你 也 要 过 饭 ？	0	-1	True	13237800	0.0	13237800	0
200	你 也 要 过 饭 ？	0	-1	True	7890050	0.0	7890050	0
201	你 也 要 过 饭 ？	0	-1	True	7940620	0.0	7940620	0
202	秘制小汉堡	209576	2	False	440274	0.0	440274	0
203	秘制小汉堡	209576	2	True	577134	15.2774	577134	15.277425765991211
204	你 也 要 过 饭 ？	1512325	2	True	8348120	181.418	8348120	181.41770935058594
205	你 也 要 过 饭 ？	0	-1	True	10641420	0.0	10641420	0
206	秘制小汉堡	0	-1	True	2189930	0.0	2189930	0
207	你 也 要 过 饭 ？	0	-1	True	10123830	0.0	10123830	0
208	秘制小汉堡	0	-1	False	126180	0.0	126180	0
209	秘制小汉堡	0	-1	False	222950	0.0	222950	0
210	秘制小汉堡	0	-1	False	251670	0.0	251670	0
211	秘制小汉堡	0	-1	True	460950	0.0	460950	0
212	秘制小汉堡	0	-1	True	516321	0.0	516321	0
213	秘制小汉堡	771858	2	True	3992320	16.5417	3992320	16.54169464111328
214	你 也 要 过 饭 ？	0	-1	True	7541640	0.0	7541640	0
215	你 也 要 过 饭 ？	0	-1	True	2538430	0.0	2538430	0
216	你 也 要 过 饭 ？	1562486	2	True	16435982	137.051	16435982	137.0509490966797
217	你 也 要 过 饭 ？	0	-1	True	9348801	0.0	9348801	0
218	你 也 要 过 饭 ？	1948378	2	True	7528064	295.993	7528064	295.9929504394531
219	Yuans	0	-1	True	2342670	0.0	2342670	0
220	你 也 要 过 饭 ？	0	-1	True	3724489	0.0	3724489	0
221	你 也 要 过 饭 ？	0	-1	True	6092536	0.0	6092536	0
222	Yuans	2237868	2	True	6024692	91.5251	6024692	91.52510070800781
223	Yuans	812721	2	True	12418098	218.602	12418098	218.6023406982422
224	Yuans	0	-1	True	1831105	0.0	1831105	0
225	MyAngelMatsuri	0	-1	True	2737044	0.0	2737044	0
226	Yuans	0	-1	True	3229140	0.0	3229140	0
227	Yuans	1675840	2	True	300688	83.7343	300688	83.73426818847656
228	Yuans	0	-1	True	6206959	0.0	6206959	0
229	Yuans	1474947	2	True	1325111	127.446	1325111	127.44608306884766
230	Yuans	0	-1	True	1684277	0.0	1684277	0
231	Yuans	0	-1	True	1820698	0.0	1820698	0
232	MyAngelMatsuri	1183810	2	True	7067248	236.959	7067248	236.9586181640625
233	Yuans	0	-1	True	1298946	0.0	1298946	0
234	Yuans	1627597	2	True	1547402	190.956	1547402	190.9564971923828
235	MyAngelMatsuri	0	-1	True	2705498	0.0	2705498	0
236	Yuans	0	-1	True	732290	0.0	732290	0
237	MyAngelMatsuri	829903	2	True	3416519	103.154	3416519	103.15420532226562
238	MyAngelMatsuri	0	-1	True	3958531	0.0	3958531	0
239	MyAngelMatsuri	0	-1	True	1800034	0.0	1800034	0
240	MyAngelMatsuri	0	-1	True	14427756	0.0	14427756	0
241	MyAngelMatsuri	154727	2	True	12968125	387.875	12968125	387.87542724609375
242	MyAngelMatsuri	0	-1	True	2636606	0.0	2636606	0
243	MyAngelMatsuri	0	-1	True	1692439	0.0	1692439	0
244	My angel arily	2084862	2	True	2203810	159.847	2203810	159.8468780517578
245	My angel arily	1115737	2	True	8148810	100.019	8148810	100.01893615722656
246	我去要饭	0	-1	True	148440	0.0	148440	0
247	arily	0	-1	False	3987524	0.0	3987524	0
248	arily	0	-1	False	4476846	0.0	4476846	0
249	arily	0	-1	False	4421938	0.0	4421938	0
250	arily	0	-1	False	4399479	0.0	4399479	0
251	arily	0	-1	False	6515222	0.0	6515222	0
252	yukari	0	-1	True	8614	0.0	8614	0
253	yukari	0	-1	True	4570	0.0	4570	0
254	yukari	0	-1	True	179012	0.0	179012	0
255	yukari	2129143	2	True	1258660	61.8821	1258660	61.8820686340332
256	秘制小汉堡	0	-1	True	1019484	0.0	1019484	0
257	yukari	1725588	2	True	833842	49.6302	833842	49.630245208740234
259	yukari	0	-1	True	935460	0.0	935460	0
260	yukari	1627148	2	True	407330	69.5091	407330	69.50910186767578
261	卡狗粉丝	529358	2	True	2326025	148.32	2326025	148.3202667236328
262	秘制小汉堡	725718	2	False	737925	0.0	737925	0
263	秘制小汉堡	0	-1	True	2237590	0.0	2237590	0
264	秘制小汉堡	1473301	2	True	1235000	28.5033	1235000	28.50326919555664
265	一起打饭	0	-1	True	1913564	0.0	1913564	0
266	秘制小汉堡	0	-1	True	390855	0.0	390855	0
267	一起打饭	0	-1	True	3642180	0.0	3642180	0
268	一起打饭	0	-1	True	2847820	0.0	2847820	0
269	我没几把	1260544	2	True	915815	22.3992	915815	22.399223527929127
270	一起打饭	0	-1	True	8266410	0.0	8266410	0
271	一起打饭	780914	2	True	2356650	125.005	2356650	125.00519561767578
272	秘制小汉堡	0	-1	True	888766	0.0	888766	0
273	一起打饭	486513	2	True	724572	92.1491	724572	92.14911651611328
274	一起打饭	638493	2	True	1308300	76.9848	1308300	76.98481750488281
275	一起打饭	0	-1	True	2127774	0.0	2127774	0
276	一起打饭	0	-1	True	4302270	0.0	4302270	0
277	秘制小汉堡	0	-1	True	1868980	0.0	1868980	0
278	凋叶粽	0	-1	False	43807	0.0	43807	0
279	凋叶粽	0	-1	False	50343	0.0	50343	0
280	孙一峰	0	-1	False	680764	0.0	680764	0
281	孙一峰	0	-1	True	2931620	0.0	2931620	0
282	孙一峰	0	-1	False	24410	0.0	24410	0
283	孙一峰	0	-1	False	59834	0.0	59834	0
284	孙一峰	0	-1	False	155890	0.0	155890	0
285	孙一峰	0	-1	True	2110639	0.0	2110639	0
286	孙一峰	0	-1	False	56345	0.0	56345	0
287	孙一峰	0	-1	True	1085353	0.0	1085353	0
288	孙一峰	0	-1	False	18174	0.0	18174	0
289	孙一峰	0	-1	False	39170	0.0	39170	0
290	孙一峰	0	-1	False	73550	0.0	73550	0
291	孙一峰	0	-1	False	32000	0.0	32000	0
292	孙一峰	988621	2	True	2173356	133.1	2173356	133.1000213623047
293	孙一峰	759638	2	False	1625022	0.0	1625022	0
294	孙一峰	895077	2	False	1977208	0.0	1977208	0
295	孙一峰	0	-1	False	2653940	0.0	2653940	0
296	孙一峰	0	-1	False	50060	0.0	50060	0
297	孙一峰	0	-1	True	5313590	0.0	5313590	0
298	孙一峰	0	-1	False	118970	0.0	118970	0
299	孙一峰	0	-1	False	134670	0.0	134670	0
300	孙一峰	0	-1	False	49363	0.0	49363	0
301	孙一峰	1262832	2	False	15294	0.0	15294	0
302	孙一峰	1262832	2	False	41240	0.0	41240	0
303	我去要饭	715043	5	False	1178890	0.0	1178890	0
304	孙一峰	1262832	2	False	18359	0.0	18359	0
305	孙一峰	1262832	2	False	18344	0.0	18344	0
306	孙一峰	1262832	2	False	54084	0.0	54084	0
307	孙一峰	1262832	2	False	85873	0.0	85873	0
308	孙一峰	1262832	2	False	90464	0.0	90464	0
309	孙一峰	1263997	2	False	77164	0.0	77164	0
310	孙一峰	1269453	2	False	19500	0.0	19500	0
311	孙一峰	1269453	2	False	92421	0.0	92421	0
312	我去要饭	87570	5	True	2	0.0	2	0
313	孙一峰	1262832	2	False	341043	0.0	341043	0
314	孙一峰	0	-1	True	180250	0.0	180250	0
315	我去要饭	0	-1	False	556980	0.0	556980	0
316	孙一峰	2118445	2	True	704474	64.5878	704474	64.58781433105469
317	孙一峰	2118444	2	False	694020	0.0	694020	0
318	我去要饭	0	-1	True	9271050	0.0	9271050	0
319	孙一峰	0	-1	False	301836	0.0	301836	0
320	一起打饭	1001682	2	False	167690	0.0	167690	0
321	我去要饭	0	-1	False	45540	0.0	45540	0
322	我去要饭	0	-1	False	165520	0.0	165520	0
323	我去要饭	0	-1	False	136870	0.0	136870	0
324	孙一峰	0	-1	False	25523	0.0	25523	0
325	我去要饭	0	-1	False	1039380	0.0	1039380	0
326	一起打饭	0	-1	False	2773720	0.0	2773720	0
327	我去要饭	0	-1	False	290050	0.0	290050	0
328	一起打饭	0	-1	False	36870	0.0	36870	0
329	孙一峰	0	-1	True	4386986	0.0	4386986	0
330	我去要饭	0	-1	False	1246020	0.0	1246020	0
331	一起打饭	0	-1	False	111968	0.0	111968	0
332	我去要饭	0	-1	False	13310	0.0	13310	0
333	我去要饭	0	-1	False	319510	0.0	319510	0
334	我去要饭	0	-1	False	1235660	0.0	1235660	0
335	一起打饭	0	-1	True	3042004	0.0	3042004	0
336	孙一峰	0	-1	False	10873	0.0	10873	0
337	我去要饭	0	-1	False	666960	0.0	666960	0
338	一起打饭	0	-1	False	251850	0.0	251850	0
339	我去要饭	0	-1	False	3630930	0.0	3630930	0
340	孙一峰	0	-1	True	1995760	0.0	1995760	0
341	孙一峰	0	-1	False	47868	0.0	47868	0
342	孙一峰	0	-1	True	1899114	0.0	1899114	0
343	一起打饭	0	-1	True	668072	0.0	668072	0
344	孙一峰	0	-1	False	20401	0.0	20401	0
345	孙一峰	0	-1	False	70343	0.0	70343	0
346	我去要饭	0	-1	False	2805931	0.0	2805931	0
347	一起打饭	1309290	2	False	857210	0.0	857210	0
348	我去要饭	0	-1	True	7711056	0.0	7711056	0
349	孙一峰	0	-1	True	3166738	0.0	3166738	0
350	孙一峰	0	-1	False	151850	0.0	151850	0
351	一起打饭	0	-1	True	3097498	0.0	3097498	0
352	孙一峰	0	-1	True	2151570	0.0	2151570	0
353	我去要饭	0	-1	False	269612	0.0	269612	0
354	孙一峰	0	-1	False	647300	0.0	647300	0
355	卡狗商城	0	-1	False	1171656	0.0	1171656	0
356	我去要饭	0	-1	True	1404412	0.0	1404412	0
357	一起打饭	1628219	2	True	2872558	108.514	2872558	108.513916015625
358	一起打饭	0	-1	False	75818	0.0	75818	0
359	一起打饭	0	-1	False	44894	0.0	44894	0
360	我去要饭	0	-1	False	1065924	0.0	1065924	0
361	孙一峰	0	-1	True	2911190	0.0	2911190	0
362	卡狗商城	0	-1	False	4785278	0.0	4785278	0
363	My angel arily	0	-1	False	132620	0.0	132620	0
364	一起打饭	859246	2	True	6504080	126.59	6504080	126.59017944335938
365	孙一峰	0	-1	False	179940	0.0	179940	0
366	我去要饭	0	-1	True	1588394	0.0	1588394	0
367	孙一峰	0	-1	False	208563	0.0	208563	0
368	My angel arily	0	-1	False	160740	0.0	160740	0
369	孙一峰	0	-1	False	51083	0.0	51083	0
370	My angel arily	0	-1	False	272710	0.0	272710	0
371	孙一峰	0	-1	True	298462	0.0	298462	0
372	孙一峰	0	-1	False	671255	0.0	671255	0
373	我去要饭	2060199	2	True	8375316	124.3	8375316	124.3004150390625
374	My angel arily	0	-1	False	256086	0.0	256086	0
375	我去要饭	2127416	2	True	4758969	211.769	4758969	211.76913452148438
376	My angel arily	0	-1	False	1426006	0.0	1426006	0
377	My angel arily	0	-1	False	231112	0.0	231112	0
378	卡狗商城	155743	0	False	37492	0.0	37492	0
379	卡狗商城	155743	0	False	125464	0.0	125464	0
380	我去要饭	0	-1	True	4198394	0.0	4198394	0
381	凋叶粽	0	-1	True	28543	0.0	28543	0
382	卡狗商城	0	-1	False	285470	0.0	285470	0
383	卡狗商城	0	-1	False	75958	0.0	75958	0
384	我去要饭	0	-1	False	435384	0.0	435384	0
385	一起打饭	0	-1	True	1766400	0.0	1766400	0
386	我去要饭	0	-1	False	242760	0.0	242760	0
387	卡狗商城	0	-1	False	624830	0.0	624830	0
388	My angel arily	0	-1	False	247900	0.0	247900	0
389	我去要饭	0	-1	False	5097748	0.0	5097748	0
390	卡狗商城	0	-1	False	2120186	0.0	2120186	0
391	My angel arily	0	-1	False	571504	0.0	571504	0
392	我去要饭	760779	5	False	426580	0.0	426580	0
395	My angel arily	0	-1	False	153292	0.0	153292	0
396	My angel arily	0	-1	False	144230	0.0	144230	0
397	我去要饭	760779	5	False	2602400	0.0	2602400	0
398	一起打饭	0	-1	False	545844	0.0	545844	0
399	卡狗商城	155743	0	False	440178	0.0	440178	0
400	My angel arily	0	-1	False	431090	0.0	431090	0
402	一起打饭	0	-1	False	120374	0.0	120374	0
404	My angel arily	0	-1	True	849584	0.0	849584	0
405	卡狗商城	0	-1	False	104929	0.0	104929	0
409	卡狗商城	0	-1	False	83110	0.0	83110	0
410	一起打饭	0	-1	False	3086694	0.0	3086694	0
411	一起打饭	0	-1	False	138434	0.0	138434	0
414	卡狗商城	0	-1	False	78174	0.0	78174	0
419	My angel arily	0	-1	False	14194	0.0	14194	0
424	My angel arily	0	-1	False	92144	0.0	92144	0
425	一起打饭	0	-1	False	15300	0.0	15300	0
428	一起打饭	0	-1	False	781580	0.0	781580	0
429	我去要饭	0	-1	False	7075	0.0	7075	0
430	My angel arily	0	-1	False	65658	0.0	65658	0
431	我去要饭	0	-1	False	6766	0.0	6766	0
432	一起打饭	0	-1	True	3342614	0.0	3342614	0
433	我去要饭	0	-1	False	5650	0.0	5650	0
434	我去要饭	0	-1	False	27115	0.0	27115	0
435	一起打饭	0	-1	False	17926	0.0	17926	0
437	My angel arily	0	-1	True	3835204	0.0	3835204	0
438	一起打饭	0	-1	False	44178	0.0	44178	0
440	我去要饭	0	-1	False	7187	0.0	7187	0
442	我去要饭	0	-1	False	6600	0.0	6600	0
443	我去要饭	0	-1	False	7285	0.0	7285	0
444	我去要饭	0	-1	False	10362	0.0	10362	0
445	My angel arily	0	-1	False	736236	0.0	736236	0
446	My angel arily	0	-1	False	45318	0.0	45318	0
447	My angel arily	0	-1	False	400300	0.0	400300	0
448	一起打饭	126645	3	False	800250	0.0	800250	0
449	孙一峰	0	-1	False	22133	0.0	22133	0
450	一起打饭	0	-1	False	146342	0.0	146342	0
451	我去要饭	0	-1	False	175271	0.0	175271	0
452	My angel arily	0	-1	False	824310	0.0	824310	0
453	My angel arily	0	-1	False	782430	0.0	782430	0
454	卡狗商城	1178810	2	False	2900580	0.0	2900580	0
455	一起打饭	580937	5	False	2234538	0.0	2234538	0
456	孙一峰	0	-1	False	36030	0.0	36030	0
457	我去要饭	0	-1	True	1264649	0.0	1264649	0
458	My angel arily	0	-1	False	324440	0.0	324440	0
459	一起打饭	674349	5	False	97298	0.0	97298	0
460	孙一峰	0	-1	True	5	0.0	5	0
461	卡狗商城	215410	0	True	294	0.0	294	0
463	一起打饭	580943	5	False	411552	0.0	411552	0
464	孙一峰	0	-1	False	47004	0.0	47004	0
465	我去要饭	215410	0	False	7399820	0.0	7399820	0
466	我去要饭	215410	0	False	45677650	0.0	45677650	0
467	My angel arily	0	-1	False	10328118	0.0	10328118	0
469	My angel arily	215410	0	False	644732	0.0	644732	0
470	My angel arily	215410	0	False	1084790	0.0	1084790	0
471	卡狗商城	0	-1	False	3175630	0.0	3175630	0
472	卡狗商城	0	-1	False	198600	0.0	198600	0
473	卡狗商城	0	-1	False	221040	0.0	221040	0
474	My angel arily	215410	0	False	1507580	0.0	1507580	0
475	My angel arily	215410	0	False	1232000	0.0	1232000	0
476	卡狗商城	0	-1	False	14941220	0.0	14941220	0
477	My angel arily	0	-1	False	49640	0.0	49640	0
478	My angel arily	0	-1	False	169406	0.0	169406	0
479	卡狗商城	0	-1	False	333090	0.0	333090	0
480	我去要饭	0	-1	False	117297850	0.0	117297850	0
481	卡狗商城	0	-1	True	21068170	0.0	21068170	0
482	My angel arily	0	-1	False	284642	0.0	284642	0
483	My angel arily	1312156	2	False	151042	0.0	151042	0
484	我去要饭	0	-1	False	107972	0.0	107972	0
485	我去要饭	0	-1	False	87702	0.0	87702	0
486	我去要饭	0	-1	False	47382	0.0	47382	0
487	My angel arily	0	-1	False	336822	0.0	336822	0
488	卡狗商城	0	-1	True	22800610	0.0	22800610	0
489	我去要饭	0	-1	False	174064	0.0	174064	0
490	卡狗商城	0	-1	False	264466	0.0	264466	0
491	卡狗商城	0	-1	False	10908984	0.0	10908984	0
492	My angel arily	0	-1	False	23746	0.0	23746	0
493	我去要饭	0	-1	False	4884760	0.0	4884760	0
494	卡狗商城	0	-1	True	11890146	0.0	11890146	0
495	Inazuma永遠的神	0	-1	False	247310	0.0	247310	0
496	Inazuma永遠的神	0	-1	False	429220	0.0	429220	0
497	Inazuma永遠的神	0	-1	False	166200	0.0	166200	0
498	Inazuma永遠的神	0	-1	False	121980	0.0	121980	0
499	我去要饭	0	-1	False	3647210	0.0	3647210	0
500	卡狗商城	0	-1	False	6251900	0.0	6251900	0
501	Inazuma永遠的神	0	-1	True	337500	0.0	337500	0
503	卡狗商城	0	-1	False	8217810	0.0	8217810	0
504	Inazuma永遠的神	0	-1	False	6476430	0.0	6476430	0
505	卡狗商城	0	-1	False	5045170	0.0	5045170	0
506	卡狗商城	1420669	2	False	652150	0.0	652150	0
507	Inazuma永遠的神	0	-1	False	92768	0.0	92768	0
508	卡狗商城	1420669	2	False	864650	0.0	864650	0
509	My angel arily	0	-1	True	3126620	0.0	3126620	0
510	Inazuma永遠的神	0	-1	False	56022	0.0	56022	0
511	My angel arily	1115737	2	False	752450	0.0	752450	0
512	Inazuma永遠的神	0	-1	False	79616	0.0	79616	0
513	卡狗商城	1420669	2	False	9124270	0.0	9124270	0
514	Inazuma永遠的神	0	-1	True	84360	0.0	84360	0
515	My angel arily	977770	2	False	1221300	0.0	1221300	0
516	卡狗商城	1420669	2	False	7637970	0.0	7637970	0
517	Inazuma永遠的神	0	-1	True	136058	0.0	136058	0
518	Inazuma永遠的神	0	-1	True	290960	0.0	290960	0
519	卡狗商城	161902	5	True	557	0.0	557	0
520	My angel arily	1420669	2	False	73	0.0	73	0
521	我去要饭	0	-1	True	6928396	0.0	6928396	0
522	My angel arily	0	-1	False	319516	0.0	319516	0
523	卡狗商城	649184	0	False	9176240	0.0	9176240	0
524	My angel arily	649184	0	False	1427270	0.0	1427270	0
525	My angel arily	0	-1	False	318300	0.0	318300	0
526	My angel arily	0	-1	True	226740	0.0	226740	0
527	卡狗商城	1420669	2	False	18747010	0.0	18747010	0
528	我去要饭	0	-1	True	4392266	0.0	4392266	0
529	My angel arily	0	-1	False	1249614	0.0	1249614	0
530	My angel arily	0	-1	False	54760	0.0	54760	0
531	卡狗商城	1420669	2	False	7239530	0.0	7239530	0
532	My angel arily	0	-1	False	111084	0.0	111084	0
533	My angel arily	0	-1	False	165540	0.0	165540	0
534	卡狗商城	0	-1	False	1584480	0.0	1584480	0
535	My angel arily	0	-1	False	144830	0.0	144830	0
536	My angel arily	0	-1	False	563850	0.0	563850	0
537	卡狗商城	0	-1	False	457836	0.0	457836	0
538	我去要饭	2222070	2	False	268580	0.0	268580	0
539	我去要饭	2222070	2	False	56730	0.0	56730	0
540	我去要饭	2222070	2	True	775290	253.185	775290	253.18536376953125
541	My angel arily	0	-1	False	629180	0.0	629180	0
542	卡狗商城	0	-1	False	5691655	0.0	5691655	0
543	我去要饭	2227344	2	False	91074	0.0	91074	0
544	My angel arily	0	-1	False	60274	0.0	60274	0
545	我去要饭	2227344	2	False	191658	0.0	191658	0
546	My angel arily	0	-1	False	331792	0.0	331792	0
547	我去要饭	0	-1	False	76480	0.0	76480	0
548	My angel arily	0	-1	False	306690	0.0	306690	0
549	卡狗商城	0	-1	False	3890554	0.0	3890554	0
550	卡狗商城	1420669	2	False	171600	0.0	171600	0
551	卡狗商城	1420669	2	False	390830	0.0	390830	0
552	卡狗商城	1420669	2	False	4643110	0.0	4643110	0
553	我去要饭	0	-1	True	11645360	0.0	11645360	0
554	My angel arily	0	-1	False	1414546	0.0	1414546	0
555	My angel arily	0	-1	False	567708	0.0	567708	0
556	卡狗商城	1420669	2	True	484	484.756	484	484.7561950683594
557	我去要饭	1875396	2	False	642440	0.0	642440	0
558	卡狗商城	0	-1	False	377870	0.0	377870	0
559	卡狗商城	0	-1	False	1517960	0.0	1517960	0
560	我去要饭	1875396	2	True	15788620	320.959	15788620	320.9588623046875
562	My angel arily	0	-1	False	125180	0.0	125180	0
563	卡狗商城	0	-1	False	201268	0.0	201268	0
564	卡狗商城	0	-1	False	1187914	0.0	1187914	0
565	秘制小汉堡	0	-1	True	749295	0.0	749295	0
566	我去要饭	0	-1	False	4977260	0.0	4977260	0
567	My angel arily	0	-1	False	566104	0.0	566104	0
568	My angel arily	0	-1	False	170298	0.0	170298	0
569	秘制小汉堡	0	-1	False	427648	0.0	427648	0
570	My angel arily	0	-1	False	1126390	0.0	1126390	0
571	我去要饭	0	-1	False	5055780	0.0	5055780	0
572	卡狗商城	0	-1	False	26398456	0.0	26398456	0
573	My angel arily	0	-1	False	103010	0.0	103010	0
574	秘制小汉堡	0	-1	False	34718	0.0	34718	0
575	My angel arily	1764213	2	False	107057	0.0	107057	0
576	My angel arily	1764213	2	False	115692	0.0	115692	0
577	My angel arily	1764213	2	False	85530	0.0	85530	0
578	秘制小汉堡	0	-1	False	124094	0.0	124094	0
579	My angel arily	1764213	2	False	103533	0.0	103533	0
580	卡狗商城	0	-1	False	229268	0.0	229268	0
581	My angel arily	1762724	2	False	120792	0.0	120792	0
582	卡狗商城	0	-1	False	63588	0.0	63588	0
583	我去要饭	0	-1	True	6937200	0.0	6937200	0
584	My angel arily	0	-1	False	61502	0.0	61502	0
585	卡狗商城	0	-1	False	182504	0.0	182504	0
586	My angel arily	0	-1	False	21411	0.0	21411	0
587	卡狗商城	0	-1	False	215304	0.0	215304	0
588	My angel arily	0	-1	False	158196	0.0	158196	0
589	卡狗商城	649184	0	False	5122700	0.0	5122700	0
590	我去要饭	0	-1	False	2286798	0.0	2286798	0
591	My angel arily	0	-1	False	1983770	0.0	1983770	0
592	卡狗商城	649184	0	True	519	0.0	519	0
593	卡狗商城	1951034	2	False	383520	0.0	383520	0
594	秘制小汉堡	1149435	0	True	2	0.0	2	0
595	卡狗商城	0	-1	False	1580412	0.0	1580412	0
596	我去要饭	922638	2	False	5316760	0.0	5316760	0
597	My angel arily	0	-1	False	15103	0.0	15103	0
598	秘制小汉堡	954692	2	False	832105	0.0	832105	0
599	My angel arily	1675830	2	False	17601	0.0	17601	0
600	My angel arily	1675830	2	False	22785	0.0	22785	0
601	卡狗商城	0	-1	False	1148308	0.0	1148308	0
602	我去要饭	0	-1	False	178160	0.0	178160	0
603	秘制小汉堡	668662	2	False	428375	0.0	428375	0
604	我去要饭	0	-1	False	56142	0.0	56142	0
605	My angel arily	1690353	2	False	44970	0.0	44970	0
606	我去要饭	0	-1	False	651518	0.0	651518	0
608	我去要饭	0	-1	True	2879480	0.0	2879480	0
609	My angel arily	1690353	2	False	3609530	0.0	3609530	0
610	My angel arily	1690353	2	False	55300	0.0	55300	0
611	My angel arily	1690353	2	False	162600	0.0	162600	0
612	卡狗商城	0	-1	False	2560630	0.0	2560630	0
613	秘制小汉堡	668662	2	False	3370830	0.0	3370830	0
614	卡狗商城	0	-1	False	5399330	0.0	5399330	0
615	秘制小汉堡	668662	2	False	105950	0.0	105950	0
616	My angel arily	0	-1	False	190112	0.0	190112	0
617	我去要饭	1808605	5	True	15	0.0	15	0
618	My angel arily	0	-1	False	451806	0.0	451806	0
619	卡狗商城	0	-1	False	1365310	0.0	1365310	0
620	我去要饭	2077119	2	False	15258350	0.0	15258350	0
621	卡狗商城	1951034	2	False	3696240	0.0	3696240	0
622	秘制小汉堡	668662	2	False	4086925	0.0	4086925	0
623	Inazuma永遠的神	1507102	2	False	161932	0.0	161932	0
624	卡狗商城	2082008	5	False	24932488	0.0	24932488	0
625	卡狗商城	0	-1	False	813828	0.0	813828	0
626	Inazuma永遠的神	0	-1	False	1945516	0.0	1945516	0
627	卡狗商城	0	-1	False	2619302	0.0	2619302	0
628	我去要饭	2077119	2	True	31859190	150.665	31859190	150.66488647460938
629	秘制小汉堡	0	-1	False	1772107	0.0	1772107	0
630	卡狗商城	0	-1	False	3058452	0.0	3058452	0
631	秘制小汉堡	0	-1	False	286316	0.0	286316	0
632	秘制小汉堡	0	-1	False	198465	0.0	198465	0
633	卡狗商城	0	-1	True	7971732	0.0	7971732	0
634	秘制小汉堡	0	-1	False	188418	0.0	188418	0
635	Inazuma永遠的神	0	-1	False	6743748	0.0	6743748	0
636	秘制小汉堡	0	-1	False	200713	0.0	200713	0
637	秘制小汉堡	0	-1	False	19510	0.0	19510	0
